annee_numero_de_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_en_france;nombre_de_gagnant_au_rang1_en_europe;rapport_du_rang1;nombre_de_gagnant_au_rang2_en_france;nombre_de_gagnant_au_rang2_en_europe;rapport_du_rang2;nombre_de_gagnant_au_rang3_en_france;nombre_de_gagnant_au_rang3_en_europe;rapport_du_rang3;nombre_de_gagnant_au_rang4_en_france;nombre_de_gagnant_au_rang4_en_europe;rapport_du_rang4;nombre_de_gagnant_au_rang5_en_france;nombre_de_gagnant_au_rang5_en_europe;rapport_du_rang5;nombre_de_gagnant_au_rang6_en_france;nombre_de_gagnant_au_rang6_en_europe;rapport_du_rang6;nombre_de_gagnant_au_rang7_en_france;nombre_de_gagnant_au_rang7_en_europe;rapport_du_rang7;nombre_de_gagnant_au_rang8_en_france;nombre_de_gagnant_au_rang8_en_europe;rapport_du_rang8;nombre_de_gagnant_au_rang9_en_france;nombre_de_gagnant_au_rang9_en_europe;rapport_du_rang9;nombre_de_gagnant_au_rang10_en_france;nombre_de_gagnant_au_rang10_en_europe;rapport_du_rang10;nombre_de_gagnant_au_rang11_en_france;nombre_de_gagnant_au_rang11_en_europe;rapport_du_rang11;nombre_de_gagnant_au_rang12_en_france;nombre_de_gagnant_au_rang12_en_europe;rapport_du_rang12;numero_jokerplus;devise;
2005020;VE;20050520;20050721;28;6;47;7;13;8;5;-6-7-13-28-47-;-5-8-;0;1;43020745;4;6;385427,3;3;7;93752,5;40;149;3146;439;1615;193,5;740;2374;92,1;1604;5999;52;19016;70792;22,5;19353;81918;16,7;29760;104209;14;93716;405456;7,7;244679;951144;7,8;;eur;
2005019;VE;20050513;20050714;12;40;31;17;32;9;2;-12-17-31-32-40-;-2-9-;0;0;0;2;6;375587,4;3;4;159878,4;19;59;7742,2;269;960;317,2;416;1441;147,9;1000;3228;94,3;14753;51894;29,9;14696;48856;27,4;21811;78625;18,2;80865;264813;11,6;222715;794752;9,1;;eur;
2005018;VE;20050506;20050707;44;21;12;7;26;6;8;-7-12-21-26-44-;-6-8-;0;0;0;1;6;305299,6;1;6;86639,1;19;69;5381,3;266;1148;215,6;524;2047;84,6;758;3170;78;12017;49090;25,7;10559;45588;23,8;21240;86798;13,4;50845;223648;11,1;161411;682587;8,7;;eur;
2005017;VE;20050429;20050630;42;35;9;3;39;1;8;-3-9-35-39-42-;-1-8-;0;0;0;0;1;1737261,5;1;2;246503,3;9;43;8189,4;146;706;332,5;256;1205;136,3;498;2053;114,3;8025;35963;33,2;7653;31176;33,1;14026;65293;16,8;42452;168303;14;129825;554364;10,1;;eur;
2005016;VE;20050422;20050623;13;10;24;47;3;9;5;-3-10-13-24-47-;-5-9-;0;2;11874779;0;23;84084,4;0;28;19600,7;24;110;3563,7;316;1511;172,9;456;2142;85,4;1019;5018;52;13794;61602;21,6;13864;67466;17;20276;85606;14,3;67698;321796;8,2;183876;816173;7,6;;eur;
2005015;VE;20050415;20050616;6;31;42;38;28;9;3;-6-28-31-38-42-;-3-9-;0;0;0;1;1;1885108,7;1;5;106992,6;15;58;6588,2;221;913;279;331;1398;127,5;672;2549;99,9;9845;40327;32,2;9300;38074;29,4;14883;62875;19;52839;216983;11,8;144858;599483;10,1;;eur;
2005014;VE;20050408;20050609;31;50;25;11;7;3;1;-7-11-25-31-50-;-1-3-;0;1;64040749;2;10;344680,7;1;10;97814,7;38;128;5458,4;450;1995;233,4;666;3053;106,7;1503;5758;80,8;20701;87391;27,1;21338;79817;25,6;32002;137270;15,9;107000;400597;11,7;307344;1213222;9,2;;eur;
2005013;VE;20050401;20050602;26;44;47;25;41;3;7;-25-26-41-44-47-;-3-7-;0;0;0;1;2;1442087,4;0;2;409241;27;85;6878;336;1048;371,9;432;1396;195,4;1292;4730;82,4;15061;52359;37,9;21544;80599;21,2;22606;77931;23,5;130338;498976;7,8;234990;832110;11,2;;eur;
2005012;VE;20050325;20050526;29;33;38;4;37;9;6;-4-29-33-37-38-;-6-9-;0;0;0;1;3;761236,6;0;2;324039,9;12;47;9849,2;211;779;396,1;340;1202;179,7;796;2901;106,3;12788;46771;33,6;12752;44970;30,1;20468;72264;20;73681;256185;12,1;201453;717630;10,3;;eur;
2005011;VE;20050318;20050519;48;39;23;6;43;5;7;-6-23-39-43-48-;-5-7-;0;0;0;0;2;1018790,5;2;5;115646,4;20;77;5363,9;245;944;291,6;325;1223;157,5;896;3892;70,7;11517;44757;31,3;14330;60619;19,9;16334;59959;21,5;83940;345484;8;174822;672573;9,8;;eur;
2005010;VE;20050311;20050512;40;12;43;23;8;1;4;-8-12-23-40-43-;-1-4-;0;0;0;0;3;615432,1;0;8;65493,6;15;55;6804,5;286;1010;247;447;1855;94,1;612;2366;105,4;11237;42636;29,8;9907;35906;30,5;18426;74524;15,7;53058;190039;13,2;165512;611614;9,7;;eur;
2005009;VE;20050304;20050505;12;32;37;39;24;7;9;-12-24-32-37-39-;-7-9-;0;0;0;0;2;821204,7;1;3;155363;13;63;5284,4;154;912;243,3;231;1401;110,8;546;2415;91,9;7759;37996;29,7;8701;33900;28,8;11946;57013;18,2;49590;186629;12;127157;542310;9,8;;eur;
2005008;VE;20050225;20050428;43;3;27;44;30;8;4;-3-27-30-43-44-;-4-8-;0;0;0;0;4;375182,4;1;6;70980,4;9;45;6760;137;595;340,8;235;1005;141,2;488;2115;95,8;7090;29795;34,7;7871;33143;26,9;12265;50104;19;46094;189642;10,8;115587;459908;10,5;;eur;
2005007;VE;20050218;20050421;32;46;20;21;26;8;9;-20-21-26-32-46-;-8-9-;0;1;10000000;0;1;1544014,8;1;2;219083,1;11;42;7451,8;135;521;400,4;214;791;184,6;430;1570;132,8;7406;28677;37,1;6535;23933;38,3;11786;46612;21;37216;136043;15,4;124049;481284;10,4;;eur;
2005006;VE;20050211;20050414;11;13;25;32;50;7;4;-11-13-25-32-50-;-4-7-;1;1;34776948;1;6;331257,5;1;9;62670,3;11;92;4379,1;191;1166;230,3;291;1676;112,1;818;3841;69,9;11018;52069;26,3;12061;52393;22,5;17047;79867;15,8;63027;263612;10,2;170912;733118;8,7;;eur;
2005005;VE;20050204;20050407;11;1;40;30;8;7;8;-1-8-11-30-40-;-7-8-;0;0;0;0;1;1738214,5;1;7;70468,1;15;55;6406,1;353;1162;202,1;505;1684;97,6;656;2363;99,4;14070;49048;24,4;9658;33511;30,8;20794;73635;14,9;46227;165573;14,3;182850;666511;8,4;;eur;
2005004;VE;20050128;20050331;26;21;7;43;45;5;7;-7-21-26-43-45-;-5-7-;0;0;0;1;6;263505,2;1;3;149557;13;72;4451,1;194;802;266,4;230;890;168;885;3867;55,2;9367;39398;27,6;13564;59278;15,8;12161;46692;21,5;70504;298174;7,2;152300;604496;8,4;;eur;
2005003;VE;20050121;20050324;12;14;10;26;24;8;5;-10-12-14-24-26-;-5-8-;0;0;0;6;19;80527,5;5;16;27137,2;48;164;1891;392;1664;124,2;587;2233;64,8;1178;4895;42,2;14468;55286;19;14303;59755;15,2;21240;74141;13,1;65207;276854;7,5;172133;664418;7,4;;eur;
2005002;VE;20050114;20050317;11;14;29;6;19;3;1;-6-11-14-19-29-;-1-3-;1;2;13003681;5;7;253545,6;1;10;50366,5;19;78;4612,3;438;1376;174,3;711;2139;78,4;1066;3202;74,9;16409;54845;22,3;13142;42445;24,8;25151;86756;12,9;60044;203237;11,9;197711;700935;8,2;;eur;
2005001;VE;20050107;20050310;50;27;47;3;23;3;2;-3-23-27-47-50-;-2-3-;0;0;0;3;5;318258,5;0;1;451583;9;49;6582,8;218;858;250,6;324;1177;127,8;551;2032;105,8;10560;41342;26,5;8877;31289;30,2;13506;52455;19,2;46012;158116;13,7;158971;613595;8,4;;eur;
2004047;VE;20041231;20050303;8;7;47;25;24;8;9;-7-8-24-25-47-;-8-9-;0;0;0;2;8;213961,6;3;8;60718,8;8;42;8261;244;780;296,5;402;1224;132,2;612;2039;113,4;12397;39329;29,9;9752;30009;33,9;18337;59237;18,3;50630;156286;14,9;188187;617491;8,9;;eur;
2004046;VE;20041224;20050224;3;27;29;4;37;6;5;-3-4-27-29-37-;-5-6-;0;1;10000000;0;0;0;4;5;431942,2;20;54;6314,9;248;817;278,2;378;1155;137,7;710;2517;90,3;11318;43118;26,8;10775;39186;25,5;16337;57468;18,5;58646;205382;11,1;182645;681686;8;;eur;
2004045;VE;20041217;20050217;49;22;19;15;46;9;2;-15-19-22-46-49-;-2-9-;1;1;26215627;1;6;298427,7;1;2;254066,8;16;48;7561,5;189;741;326,5;361;1122;150,9;639;2323;104,1;10211;36694;33,6;10524;36898;28,8;14739;55916;20,3;57046;203660;11,9;163339;604315;9,6;;eur;
2004044;VE;20041210;20050210;3;13;43;1;16;7;2;-1-3-13-16-43-;-2-7-;0;0;0;1;2;822799,3;4;8;58374,2;17;68;4905,4;266;960;231,6;435;1637;95;823;3473;64;12128;50766;22,3;11568;47651;20,5;19227;79864;13;58602;240983;9,3;162271;657275;8,1;;eur;
2004043;VE;20041203;20050203;15;42;11;1;49;4;3;-1-11-15-42-49-;-3-4-;0;0;0;1;4;400964,3;1;4;113787,1;13;46;7067,5;193;692;313,2;312;1070;141,7;546;2019;107,3;9043;35174;31,4;8840;33954;28;14227;54648;18,6;48584;186692;11,7;139217;561512;9,2;;eur;
2004042;VE;20041126;20050127;24;1;34;4;36;8;6;-1-4-24-34-36-;-6-8-;0;1;43756502;1;5;492365,3;1;8;87328,3;18;76;6566;339;1049;317,1;516;1765;131,9;974;3506;94,8;15594;53743;31,5;15682;53428;27,3;25834;87104;17,9;83936;287058;11,7;238341;805386;9,9;;eur;
2004041;VE;20041119;20050120;37;29;34;18;1;6;2;-1-18-29-34-37-;-2-6-;0;0;0;0;0;0;1;3;807419,9;8;54;7082,6;213;736;346,4;355;1192;149,7;814;3032;84;10190;35974;36,1;13110;48395;23,1;15989;57097;20,9;79002;287906;8,9;163065;574251;10,6;;eur;
2004040;VE;20041112;20050113;12;13;4;32;11;9;3;-4-11-12-13-32-;-3-9-;0;0;0;2;4;384714,2;5;6;72783,7;21;69;4520,7;322;1004;207,1;474;1654;88;876;3092;67,2;13553;48478;21,8;11286;41634;21,9;20541;74587;13,1;54020;204365;10,2;175675;652155;7,6;;eur;
2004039;VE;20041105;20050106;25;42;49;19;6;1;7;-6-19-25-42-49-;-1-7-;0;0;0;0;0;0;0;2;918290,1;15;36;8055,1;195;637;303,4;264;958;141,2;536;1961;98,5;8409;29878;32,9;8628;29744;28,5;12561;45614;19,9;45147;158141;12,3;129798;459329;10,1;;eur;
2004038;VE;20041029;20041230;32;1;38;35;8;9;4;-1-8-32-35-38-;-4-9-;0;0;0;2;4;349475;2;4;99175,3;7;42;6746,6;123;426;443,4;194;710;186,2;490;1920;98,3;6681;25708;37,4;8012;31087;26,7;10932;42192;21;48052;179515;10,6;116643;430565;10,5;;eur;
2004037;VE;20041022;20041223;9;25;1;40;23;3;9;-1-9-23-25-40-;-3-9-;0;1;25059130;1;13;123757,4;3;13;35120,3;16;70;4658,8;293;1321;164,5;415;1689;90,1;813;3118;69,7;11855;48148;23;11032;41664;22,9;16364;66448;15,3;55478;204472;10,7;165196;633988;8,2;;eur;
2004036;VE;20041015;20041216;37;21;14;43;22;5;8;-14-21-22-37-43-;-5-8-;0;0;0;1;2;719157,6;0;2;204085,2;10;54;5399;193;655;296,7;257;878;154,9;589;2704;71,8;8247;32569;30,4;11066;45712;18,7;11999;42590;21,4;65194;253871;7,7;139492;516956;9;;eur;
2004035;VE;20041008;20041209;12;10;48;1;16;2;6;-1-10-12-16-48-;-2-6-;0;0;0;0;0;0;1;2;860114,8;31;54;5029,9;333;782;231,5;486;1196;105,9;1085;2736;66,1;13900;34915;26,4;13679;38727;20,5;21305;56457;15;65020;198885;9,1;175392;490426;8,8;;eur;
2004034;VE;20041001;20041202;48;20;45;21;12;6;5;-12-20-21-45-48-;-5-6-;0;1;29785269;1;2;612539,1;1;1;347657,3;19;39;6367,3;278;554;298,8;393;831;139,4;739;1827;90,6;12342;27520;30,6;11804;27785;26,2;17561;38593;20,1;65472;156420;10,6;197309;443463;8,9;;eur;
2004033;VE;20040924;20041125;48;21;26;27;44;1;7;-21-26-27-44-48-;-1-7-;0;0;0;0;2;523302,3;0;1;297009,4;4;28;7576,7;174;385;367,3;265;591;167,5;559;1248;113,3;9273;20948;34,4;9778;21100;29,4;14266;31845;20,8;55062;118441;12;158971;345187;9,8;;eur;
2004032;VE;20040917;20041118;41;39;15;18;29;8;5;-15-18-29-39-41-;-5-8-;0;0;0;2;4;249783,5;1;2;141769;21;48;4219,3;309;592;228;447;854;110,6;904;2067;65,3;11795;25098;27,4;12465;28734;20,6;16682;34850;18,2;66150;153028;8,9;158028;353791;9,1;;eur;
2004031;VE;20040910;20041111;5;38;36;25;33;5;2;-5-25-33-36-38-;-2-5-;0;0;0;0;1;935252,5;0;0;0;12;36;12638,5;163;428;295,2;220;552;160,2;806;1906;66,3;9092;22618;28,4;13360;29271;18,9;11709;28266;21;76023;156475;8,1;147938;348142;8,7;;eur;
2004030;VE;20040903;20041104;14;12;15;34;8;7;6;-8-12-14-15-34-;-6-7-;0;0;0;0;1;864768,5;0;1;245407,2;10;31;5654,5;187;469;249,1;361;724;112,9;626;1478;79;10722;24408;24,4;8115;19153;26,8;16951;36977;14,8;41128;96425;12,2;149693;343120;8,1;;eur;
2004029;VE;20040827;20041028;28;1;44;22;11;1;9;-1-11-22-28-44-;-1-9-;0;0;0;0;0;0;2;2;516451,4;30;82;1988,9;286;608;178,8;447;1070;71,1;945;1983;54,8;9243;20831;26,6;12364;25234;18,9;14846;35012;14,5;58755;121801;9;123117;275238;9,4;;eur;
2004028;VE;20040820;20041021;27;10;35;9;6;6;8;-6-9-10-27-35-;-6-8-;0;0;0;0;0;0;1;1;1000876,3;22;40;3950,8;315;568;185,4;464;859;85,8;775;1516;69,4;11917;23264;23;9240;19860;23,3;18510;36504;13,5;40356;93682;11,3;139795;296593;8,5;;eur;
2004027;VE;20040813;20041014;20;27;41;43;50;5;8;-20-27-41-43-50-;-5-8-;0;0;0;0;2;519215,5;2;2;167110,9;16;36;9283,9;162;351;428,6;222;466;322,8;688;1348;163,7;8474;16993;58;10387;21423;30,8;12171;23994;27,5;60966;129864;10,5;130983;273485;11,3;;eur;
2004026;VE;20040806;20041007;5;35;44;15;24;6;5;-5-15-24-35-44-;-5-6-;1;1;24746858;3;4;289873,6;3;3;124395,4;18;50;7463,7;338;759;221,3;406;880;190,9;837;2269;108,6;13341;34119;32,2;10488;26415;27,9;15708;38123;19,3;51213;126925;12;167030;412852;8,3;;eur;
2004025;VE;20040730;20040930;50;10;9;19;37;6;1;-9-10-19-37-50-;-1-6-;0;0;0;0;1;1115632,5;0;0;0;10;20;35906,9;205;421;383,9;306;669;241,6;692;1455;163;9868;21758;48,7;10212;21197;33,5;16213;35712;19,8;53934;112521;13;147929;317139;10,5;;eur;
2004024;VE;20040723;20040923;10;27;7;34;31;8;3;-7-10-27-31-34-;-3-8-;0;0;0;1;1;1004100,4;3;5;64634,4;10;38;8504,5;253;572;254,3;390;907;160,4;673;1631;130,8;10502;23626;40,3;9706;23022;27,7;16848;37799;16,9;48702;114228;11,5;146237;330772;9;;eur;
2004023;VE;20040716;20040916;26;50;31;24;38;8;5;-24-26-31-38-50-;-5-8-;0;0;0;1;2;502395,5;0;3;107798,2;9;38;8510,3;154;440;330,8;202;572;254,5;510;1518;140,7;7129;19355;49,3;8665;22211;28,7;9759;25258;25,3;52190;127541;10,3;110898;283615;10,5;;eur;
2004022;VE;20040709;20040909;44;19;5;12;2;8;9;-2-5-12-19-44-;-8-9-;0;0;0;0;0;0;2;4;327833,9;18;34;9390,9;325;631;227,7;508;1040;138,2;631;1346;156,6;12367;25431;37;7848;17484;36,1;20297;41140;15,3;37448;87803;14,8;152091;331923;8,9;;eur;
2004021;VE;20040702;20040902;4;28;24;23;34;1;3;-4-23-24-28-34-;-1-3-;0;0;0;1;2;466182,2;0;2;150042;6;19;15793,8;122;333;405,6;203;660;204,6;473;1169;169,5;7618;18983;46,6;7576;17573;33,7;12641;33854;17,5;41629;94629;12,9;116352;277983;10;;eur;
2004020;VE;20040625;20040826;30;21;35;3;34;1;2;-3-21-30-34-35-;-1-2-;0;0;0;0;0;0;1;3;402598,8;9;22;13367,3;118;299;442,7;192;486;272,4;408;1013;191,7;7165;17322;50,1;6646;15047;38,6;10965;29106;19,9;36084;81496;14,7;111864;265143;10,2;;eur;
2004019;VE;20040618;20040819;28;2;40;23;43;6;2;-2-23-28-40-43-;-2-6-;0;1;12286876;0;0;0;2;2;636323,2;8;26;11918,1;142;347;402;181;514;271,3;584;1393;146,9;7167;17205;53,1;9371;20703;29,6;10115;25528;24;52389;114021;11,1;113521;268251;10,7;;eur;
2004018;VE;20040611;20040812;7;2;47;10;8;1;7;-2-7-8-10-47-;-1-7-;0;0;0;0;0;0;1;3;431874,6;15;37;8526,1;324;630;225,4;495;869;163,4;764;1545;134,8;13583;27462;33,9;9808;21669;28,7;18727;37718;16,5;42451;99820;12,9;155454;345036;8,4;;eur;
2004017;VE;20040604;20040805;41;42;34;13;9;7;3;-9-13-34-41-42-;-3-7-;1;1;12488171;2;2;523759,9;0;1;337147,1;11;41;8223,1;180;413;367,5;261;622;244;912;2252;98,8;8433;20362;48,8;13871;34237;19,4;12509;29352;22,7;73916;185291;7,4;130125;309993;10;;eur;
2004016;VE;20040528;20040729;41;44;6;35;11;6;5;-6-11-35-41-44-;-5-6-;0;0;0;0;2;530582,3;0;0;0;9;22;31048,9;148;408;376,8;205;578;266;573;1316;171,4;8546;20801;48,4;8731;21038;32,1;11523;27868;24,2;45064;112952;12,3;139586;329379;9,6;;eur;
2004015;VE;20040521;20040722;37;39;29;15;49;4;9;-15-29-37-39-49-;-4-9-;1;1;10000000;0;0;0;2;2;735924,1;13;27;13273,1;276;554;291,2;447;810;199,1;687;1736;136,3;9965;24007;44;9540;23860;29,7;14698;34163;20,7;52867;131323;11,1;124927;310459;10,7;;eur;
2004014;VE;20040514;20040716;32;3;1;39;21;2;6;-1-3-21-32-39-;-2-6-;1;1;33816137;4;5;321318,7;1;5;103417,3;18;46;11241;267;670;347,4;388;1051;221,4;1068;2429;140,6;14018;32450;47;16972;35178;29;21983;53664;19;90657;186414;11,3;218678;481298;9,9;;eur;
2004013;VE;20040507;20040708;38;36;15;16;21;1;5;-15-16-21-36-38-;-1-5-;0;0;0;2;3;466280,2;0;3;150073,5;12;34;13241,7;277;640;316,6;311;889;227,9;807;2085;142,6;11909;29235;45,4;13957;31309;28,4;17164;42735;20,8;75892;168356;10,9;186109;440243;9,4;;eur;
2004012;VE;20040430;20040701;27;16;6;5;23;7;6;-5-6-16-23-27-;-6-7-;0;0;0;2;6;199240,8;1;5;76951,4;17;43;8947,8;336;871;198,8;417;1033;167,6;781;1937;131,2;13625;32963;34,4;10760;26899;28,2;19595;45716;16,6;50789;129681;12,1;177039;434362;8,2;;eur;
2004011;VE;20040423;20040624;45;21;6;49;10;5;3;-6-10-21-45-49-;-3-5-;0;0;0;1;2;524877,4;1;4;84466,6;22;36;9385,1;192;539;282,1;264;702;216,6;708;1800;123,9;8902;22987;43,3;11519;28618;23,3;12368;31169;21,4;61847;157256;8,7;133355;341516;9,1;;eur;
2004010;VE;20040416;20040617;28;40;14;15;35;3;1;-14-15-28-35-40-;-1-3-;0;0;0;1;2;524993,3;0;3;112647;11;31;10901,3;219;528;288,1;419;977;155,7;576;1388;160,8;9293;22142;45;8086;18905;35,3;14443;36985;18;43965;100386;13,7;130184;310418;10;;eur;
2004009;VE;20040409;20040610;23;19;10;1;4;2;8;-1-4-10-19-23-;-2-8-;0;1;25556285;2;4;279457,2;6;6;59962,7;30;61;5897,9;471;844;191,9;841;1590;101,8;1433;2567;92,5;17488;32958;32,2;16450;31708;22,4;28772;55189;12,8;72721;146908;10;186492;369527;9;;eur;
2004008;VE;20040402;20040603;4;24;12;36;27;2;9;-4-12-24-27-36-;-2-9-;0;0;0;4;10;117258,6;2;3;125800;24;47;8029,7;322;672;252,8;485;1034;164,3;906;1877;132,8;13941;29456;37,8;11671;24588;30,3;20040;44586;16,7;57347;121914;12,6;181527;387579;9;;eur;
2004007;VE;20040326;20040527;23;43;3;4;10;2;4;-3-4-10-23-43-;-2-4-;0;0;0;0;1;1111400,5;0;2;178853,6;16;42;8516,8;228;559;288;331;830;194;847;1925;122,7;11201;26146;40,3;11868;25183;28;16966;41468;17;61619;129560;11,2;159833;352910;9,4;;eur;
2004006;VE;20040319;20040520;42;45;33;37;36;9;4;-33-36-37-42-45-;-4-9-;0;0;0;0;2;521189,7;1;2;167746,3;16;25;13419,7;195;368;410,4;305;569;265,4;602;1190;186,2;8369;16888;58,6;8775;19264;34,4;13052;26253;25,2;46677;108909;12,5;120647;262760;11,8;;eur;
2004005;VE;20040312;20040513;44;47;15;28;24;4;5;-15-24-28-44-47-;-4-5-;0;0;0;0;1;1077922,3;2;2;173466,1;11;31;11191,3;282;526;296,9;390;717;217,8;645;1322;173,3;11561;23112;44,3;9018;20265;33,8;15445;30541;22,4;48218;110779;12,7;160690;344383;9,3;;eur;
2004004;VE;20040305;20040506;39;37;4;7;33;5;1;-4-7-33-37-39-;-1-5-;0;1;20678070;0;2;615169,7;1;2;197994;15;32;12374,6;244;486;366,8;308;675;264,1;824;1627;160,7;11149;22975;50,8;13536;25374;30,8;16909;35012;22,3;75999;141099;11,4;193247;379556;9,6;;eur;
2004003;VE;20040227;20040429;37;19;18;14;31;5;4;-14-18-19-31-37-;-4-5-;0;0;0;2;3;386709,2;0;1;373390,3;9;17;21964,1;213;489;343,7;293;627;268;694;1407;175,2;11675;24520;44,9;10081;21225;34,7;16276;32967;22,4;54698;114565;13,3;180640;368594;9,3;;eur;
2004002;VE;20040220;20040422;13;50;47;7;39;2;5;-7-13-39-47-50-;-2-5-;0;0;0;2;2;593567,9;2;2;191041,4;26;44;8683,7;309;609;282,4;514;933;184,3;1119;2026;124,5;14350;27546;40,9;17846;30353;24,8;20848;38690;19,5;96809;161756;9,6;218710;398784;8,8;;eur;
2004001;VE;20040213;20040415;32;16;29;41;36;9;7;-16-29-32-36-41-;-7-9-;1;1;15000000;1;1;2236394,8;4;5;143957,9;51;69;10431,7;791;1013;319,8;1219;1512;214,3;1982;2645;179,7;32272;41966;50,6;28147;38093;37,3;49346;62208;22,8;167687;222455;13,2;456333;600554;11,1;;eur;
