annee_numero_de_tirage;jour_de_tirage;date_de_tirage;numero_de_tirage_dans_le_cycle;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_Euro_Millions_en_france;nombre_de_gagnant_au_rang1_Euro_Millions_en_europe;rapport_du_rang1_Euro_Millions;nombre_de_gagnant_au_rang2_Euro_Millions_en_france;nombre_de_gagnant_au_rang2_Euro_Millions_en_europe;rapport_du_rang2_Euro_Millions;nombre_de_gagnant_au_rang3_Euro_Millions_en_france;nombre_de_gagnant_au_rang3_Euro_Millions_en_europe;rapport_du_rang3_Euro_Millions;nombre_de_gagnant_au_rang4_Euro_Millions_en_france;nombre_de_gagnant_au_rang4_Euro_Millions_en_europe;rapport_du_rang4_Euro_Millions;nombre_de_gagnant_au_rang5_Euro_Millions_en_france;nombre_de_gagnant_au_rang5_Euro_Millions_en_europe;rapport_du_rang5_Euro_Millions;nombre_de_gagnant_au_rang6_Euro_Millions_en_france;nombre_de_gagnant_au_rang6_Euro_Millions_en_europe;rapport_du_rang6_Euro_Millions;nombre_de_gagnant_au_rang7_Euro_Millions_en_france;nombre_de_gagnant_au_rang7_Euro_Millions_en_europe;rapport_du_rang7_Euro_Millions;nombre_de_gagnant_au_rang8_Euro_Millions_en_france;nombre_de_gagnant_au_rang8_Euro_Millions_en_europe;rapport_du_rang8_Euro_Millions;nombre_de_gagnant_au_rang9_Euro_Millions_en_france;nombre_de_gagnant_au_rang9_Euro_Millions_en_europe;rapport_du_rang9_Euro_Millions;nombre_de_gagnant_au_rang10_Euro_Millions_en_france;nombre_de_gagnant_au_rang10_Euro_Millions_en_europe;rapport_du_rang10_Euro_Millions;nombre_de_gagnant_au_rang11_Euro_Millions_en_france;nombre_de_gagnant_au_rang11_Euro_Millions_en_europe;rapport_du_rang11_Euro_Millions;nombre_de_gagnant_au_rang12_Euro_Millions_en_france;nombre_de_gagnant_au_rang12_Euro_Millions_en_europe;rapport_du_rang12_Euro_Millions;nombre_de_gagnant_au_rang13_Euro_Millions_en_france;nombre_de_gagnant_au_rang13_Euro_Millions_en_europe;rapport_du_rang13_Euro_Millions;nombre_de_gagnant_au_rang1_Etoile+;rapport_du_rang1_Etoile+;nombre_de_gagnant_au_rang2_Etoile+;rapport_du_rang2_Etoile+;nombre_de_gagnant_au_rang3_Etoile+;rapport_du_rang3_Etoile+;nombre_de_gagnant_au_rang4_Etoile+;rapport_du_rang4_Etoile+;nombre_de_gagnant_au_rang5_Etoile+;rapport_du_rang5_Etoile+;nombre_de_gagnant_au_rang6_Etoile+;rapport_du_rang6_Etoile+;nombre_de_gagnant_au_rang7_Etoile+;rapport_du_rang7_Etoile+;nombre_de_gagnant_au_rang8_Etoile+;rapport_du_rang8_Etoile+;nombre_de_gagnant_au_rang9_Etoile+;rapport_du_rang9_Etoile+;nombre_de_gagnant_au_rang10_Etoile+;rapport_du_rang10_Etoile+;numero_My_Million;numero_Tirage_Exceptionnel_Euro_Million;
20211020;MARDI   ;09/03/2021;3;08/06/2021;16;21;33;32;1;11;12;-1-16-21-32-33-;-11-12-;0;0;0;0;2;306703,5;0;5;28672,6;5;41;1089,1;85;477;172,4;192;1043;83,3;256;1386;44;2810;15161;20,1;4546;23387;14,5;13416;67182;9,4;15170;80486;9,5;69691;351440;6,8;218161;1035128;3,7;0;0;3;651,8;42;25,8;69;15,7;1208;2,2;1873;3,8;6369;5,3;10660;14,8;29082;3;263579;2,9;WG 461 7511;;
20211019;VENDREDI;05/03/2021;2;04/06/2021;4;46;5;39;48;7;10;-4-5-39-46-48-;-7-10-;0;0;0;1;3;267994,9;0;5;37580,8;3;23;2544,6;101;638;168,9;319;1451;78,5;271;1338;59,8;5196;22791;17,5;6351;30928;14,4;13513;68082;12,2;31818;133487;7,5;107415;499764;6,3;235398;1129766;4,5;0;0;0;0;45;89,4;137;10,4;2096;1,7;2593;3,7;12598;3,5;22241;9,4;43070;2,7;448629;2,3;OM 097 5007;;
20211018;MARDI   ;02/03/2021;1;01/06/2021;24;49;19;26;2;6;7;-2-19-24-26-49-;-6-7-;0;0;0;0;2;296930,7;0;5;27759;6;30;1441;180;712;111,8;358;1537;54,7;374;1470;40,2;4829;21358;13,8;8142;33011;9,9;14486;64927;9,4;25683;114577;6,4;110452;471779;4,9;201547;928312;4;0;0;5;387,5;72;14,9;136;7,9;1852;1,4;3309;2,1;10456;3,2;16354;9,6;43957;2;356354;2,1;NS 960 1970;;
20211017;VENDREDI;26/02/2021;10;28/05/2021;6;12;22;29;33;11;6;-6-12-22-29-33-;-6-11-;0;1;210000000;3;12;2494703,8;11;35;11695,7;33;108;1180,5;732;2406;97,6;1311;4760;52,1;1575;5419;32,1;17861;63073;13,8;29202;101722;9,5;64848;227281;7,9;84861;310363;7;370590;1334324;5,1;848606;3053393;3,6;1;3533,4;12;235,5;282;12,5;493;7,1;6377;1,3;10498;2,2;31325;3,5;47650;10,8;134916;2,1;960604;2,6;KF 243 5930;;
20211016;MARDI   ;23/02/2021;9;25/05/2021;30;9;39;18;45;3;1;-9-18-30-39-45-;-1-3-;0;0;0;0;6;3519853,7;0;9;37306,4;17;69;1515,6;434;1662;115,9;765;3152;64,6;939;3869;36,9;11195;46060;15,5;18214;72114;11;40465;161187;9,2;62448;252839;7,1;251409;1002759;5,6;554386;2239261;4;0;0;6;809,2;158;17;275;9,8;4062;1,6;6450;2,8;22320;3,8;37227;10,5;89621;2,4;801452;2,4;PI 915 7042;;
20211015;VENDREDI;19/02/2021;8;21/05/2021;25;48;4;46;12;12;7;-4-12-25-46-48-;-7-12-;0;0;0;2;9;177571,4;3;15;24900,8;19;65;1789,8;473;1645;130,2;849;3260;69,4;940;3619;43,9;12709;46931;16,9;19859;73511;12;43863;165838;9,9;66686;249124;8;291007;1070213;5,8;643174;2450775;4,1;2;1559,3;9;277,2;175;17,8;332;9,3;4834;1,6;7111;2,9;25073;3,9;40248;11,3;105031;2,4;926213;2,4;PC 315 9670;;
20211014;MARDI   ;16/02/2021;7;18/05/2021;30;25;29;9;5;6;7;-5-9-25-29-30-;-6-7-;0;0;0;1;5;200974,1;3;17;13814,9;15;75;975,3;348;1515;88,9;592;2740;51,9;651;3204;31,2;8189;38901;12,8;13976;62736;8,8;26266;124483;8,3;39536;193196;6,5;186066;850401;4,6;342689;1678423;3,8;0;0;4;680,3;108;13,9;214;7;2902;1,3;4927;2;14140;3,3;22067;10;66011;1,8;476811;2,3;RC 048 0036;;
20211013;VENDREDI;12/02/2021;6;14/05/2021;32;7;36;30;23;12;8;-7-23-30-32-36-;-8-12-;0;0;0;1;3;406714,9;6;13;21935,9;14;60;1480,3;249;1186;137,9;457;2328;74,3;597;3014;40,3;6854;33839;17,9;11433;56573;11,9;29957;142207;8,8;35447;177849;8,5;165355;810020;5,9;431681;2047679;3,7;1;1948,7;3;519,6;93;20,9;179;10,8;2524;1,9;4269;3;13331;4,6;22215;12,8;59730;2,6;528659;2,6;SY 373 9746;;
20211012;MARDI   ;09/02/2021;5;11/05/2021;24;5;31;10;37;9;10;-5-10-24-31-37-;-9-10-;0;0;0;0;1;934794,5;3;8;27309,6;13;56;1215,1;241;1078;116,2;321;1787;74,1;549;2494;37,3;5195;25963;17,9;10362;47850;10,8;23966;109736;8,8;26585;134742;8,6;143065;667850;5,5;336356;1553129;3,8;0;0;4;666,5;93;15,9;111;13,3;1983;1,8;3634;2,7;9970;4,6;15596;13,8;51792;2,3;414044;2,6;ME 065 0382;;
20211011;VENDREDI;05/02/2021;Super Jackpot et tirages suivants;07/05/2021;45;12;37;19;44;6;2;-12-19-37-44-45-;-2-6-;0;0;0;2;9;151022,6;1;12;26472,3;22;113;875,6;466;1610;113,2;950;3814;50,5;893;3449;39,2;14317;55212;12,2;18158;68836;10,9;36499;147030;9,5;74630;287111;5,9;253469;980351;5,4;520565;2108737;4;1;2517,5;12;167,8;172;14,6;322;7,8;4946;1,2;6383;2,6;25897;3;42520;8,6;90068;2,3;761007;2,4;EJ 459 7231;;
20211010;MARDI   ;02/02/2021;3;04/05/2021;38;18;48;20;35;9;12;-18-20-35-38-48-;-9-12-;0;0;0;0;1;576287;3;10;13468,7;4;28;1498,2;95;525;147,1;169;985;82,9;235;1251;45,8;2405;13819;20,7;4344;23549;13,5;11345;59074;10;14127;76406;9,4;64261;338644;6,7;164315;838385;4,3;0;0;2;828,6;35;26,3;68;13,5;967;2,3;1720;3,5;5703;5;9825;13,6;24907;3;258211;2,5;NU 587 9239;;
20211009;VENDREDI;29/01/2021;2;30/04/2021;27;36;5;42;1;6;1;-1-5-27-36-42-;-1-6-;0;0;0;0;3;238052,2;2;4;41727,5;5;30;1732,9;133;667;143,5;347;1702;59,4;282;1549;45,9;5645;25376;14;7147;33713;11,7;14888;74940;9,8;29030;132397;6,7;111122;508307;5,5;233780;1128677;4;0;0;2;1024,8;40;28,4;116;9,8;1981;1,4;2580;2,9;10410;3,4;15895;10,4;40947;2,2;327773;2,5;FS 781 4350;;
20211008;MARDI   ;26/01/2021;1;27/04/2021;7;37;25;40;5;2;8;-5-7-25-37-40-;-2-8-;0;0;0;0;0;0;1;5;122065,6;5;25;1440,5;114;595;111,4;337;1670;41,9;264;1376;35,8;4975;23815;10,3;5096;26029;10,5;10990;58012;8,8;25877;124550;4,9;75464;373011;5,2;164296;824253;3,8;0;0;0;0;48;46,3;140;5,6;1824;1;1888;2,8;9564;2,6;15530;7,4;28431;2,3;234417;2,4;EF 410 9474;;
20211007;VENDREDI;22/01/2021;6;23/04/2021;16;47;42;8;44;7;6;-8-16-42-44-47-;-6-7-;0;1;80566353;0;1;797450,9;0;2;93188,7;4;35;1658,6;143;722;148,1;354;1674;67,5;301;1599;49,6;5250;26200;15,1;7559;36769;12;13971;74683;11;29745;144978;6,8;118153;563565;5,5;219576;1133936;4,4;0;0;0;0;50;68,5;123;9,9;1857;1,6;2734;3;10471;3,6;18761;9,5;42195;2,3;420764;2,1;DR 848 4786;;
20211006;MARDI   ;19/01/2021;5;20/04/2021;25;35;31;27;43;5;6;-25-27-31-35-43-;-5-6-;0;0;0;1;6;99196,6;1;4;34775,8;5;23;1883,7;100;546;146,1;201;1282;65,8;223;1206;49,1;3209;19246;15,4;5212;27536;12;10352;55707;11;18240;103841;7,1;80696;425335;5,5;159249;843964;4,4;0;0;2;818,1;40;22,7;77;11,8;1190;1,9;1823;3,3;6693;4,2;11955;11,1;29708;2,5;297118;2,2;CD 285 4461;;
20211005;VENDREDI;15/01/2021;4;16/04/2021;27;10;4;40;38;11;3;-4-10-27-38-40-;-3-11-;0;0;0;0;2;384315,1;1;3;59880,5;7;44;1271,6;161;827;124,6;342;1727;63;390;1972;38,8;4934;24461;15,6;7495;37538;11,3;18304;87508;9;25892;127458;7,5;110316;541887;5,5;265732;1251776;3,9;0;0;4;551,9;54;22,7;130;9,4;1834;1,6;2705;3;9684;3,9;15985;11,2;40408;2,5;350796;2,5;VK 667 2191;;
20211004;MARDI   ;12/01/2021;3;13/04/2021;10;34;2;35;18;6;9;-2-10-18-34-35-;-6-9-;0;0;0;1;1;562879,7;0;4;32888,5;11;25;1639;107;607;124,3;255;1384;57,6;293;1397;40,1;4248;20787;13,4;5226;25458;12,2;11672;56481;10,3;23600;117669;5,9;79536;385051;5,7;174019;844610;4,2;0;0;2;817,2;43;21,1;86;10,5;1534;1,4;1885;3,2;8606;3,3;15286;8,6;29790;2,5;275716;2,3;KP 202 6170;;
20211003;VENDREDI;08/01/2021;2;09/04/2021;42;23;37;41;18;4;6;-18-23-37-41-42-;-4-6-;0;0;0;1;4;180403,7;1;6;28108,8;8;47;1117,6;160;723;133,8;383;1717;59,5;282;1473;48,8;6686;28209;12,7;6144;31800;12,6;13211;68850;10,8;37172;153197;5,9;100139;482668;5,9;215691;1057516;4,3;0;0;0;0;56;59,3;139;8,5;2373;1,2;2197;3,6;13218;2,8;22859;7,5;36396;2,6;361942;2,3;AZ 574 5485;;
20211002;MARDI   ;05/01/2021;1;06/04/2021;37;42;12;34;38;3;1;-12-34-37-38-42-;-1-3-;0;0;0;2;4;131718,1;0;0;0;2;16;10093,3;79;441;160,2;210;1054;70,8;170;971;54;2993;14869;17,6;4792;22652;12,9;10898;52480;10,3;18240;87049;7,5;69834;335506;6,1;155098;759051;4,4;1;876,9;1;701,5;27;32,4;82;10,6;1143;1,9;1725;3,4;6721;4,1;13072;9,7;26201;2,7;277668;2,2;DF 777 9665;;
20211001;VENDREDI;01/01/2021;3;02/04/2021;32;16;48;44;28;1;9;-16-28-32-44-48-;-1-9-;0;1;44958140;1;8;109750,6;0;10;20520,4;9;47;1359,9;166;1008;116,8;315;1879;66,2;395;2435;35,9;5195;28333;15,4;6820;39885;12,2;16649;96183;9,4;29766;156929;7;98958;565121;6,1;235126;1323070;4,2;0;0;5;442,1;62;19,8;111;11;1868;1,6;2466;3,3;10317;3,7;19712;9;35761;2,8;370809;2,4;UA 000 7122;;
20200104;MARDI   ;29/12/2020;2;29/04/2021;7;40;39;45;32;8;3;-7-32-39-40-45-;-3-8-;0;0;0;0;1;581409,4;0;4;33971,2;9;28;1511,6;96;505;154,3;275;1331;61,9;185;1011;57,2;3970;21753;13,3;4705;24993;12,9;10143;53878;11,1;23845;125339;5,8;72556;384162;5,9;153496;814532;4,5;0;0;3;554,7;37;24,9;100;9,2;1432;1,6;1785;3,4;8664;3,3;16444;8,2;27244;2,7;301413;2,2;TB 433 2954;;
20200103;VENDREDI;25/12/2020;1;25/04/2021;16;21;27;30;32;3;5;-16-21-27-30-32-;-3-5-;0;0;0;0;0;0;0;4;207160,1;5;55;888,9;124;812;110,9;460;2357;40,3;302;1613;41,4;6674;32983;10,1;7097;36790;10,1;13805;70599;9,8;35812;170909;4,9;107042;533541;4,9;206645;1026611;4,1;0;0;3;637,7;47;22,6;162;6,5;2260;1,1;2522;2,8;12261;2,7;19482;7,9;37624;2,3;332260;2,3;LH 798 2665;;
20200102;MARDI   ;22/12/2020;3;22/04/2021;42;10;50;2;16;11;4;-2-10-16-42-50-;-4-11-;0;1;43704037;1;4;156220,3;0;3;48681,6;3;15;3032,6;125;593;141,3;239;1273;69,5;303;1435;43,3;3347;18373;16,9;5183;26586;13;13685;66274;9,7;18570;99104;7,8;79770;403099;6,1;204328;995329;3,9;1;1006,2;2;402,5;36;27,9;108;9,3;1341;1,8;2032;3,3;7267;4,3;12393;11,8;30822;2,6;278323;2,6;MI 502 5000;;
20200101;VENDREDI;18/12/2020;2;18/04/2021;2;21;17;3;13;7;8;-2-3-13-17-21-;-7-8-;0;0;0;2;4;192267,3;1;10;17974,4;22;80;699,8;435;1666;61,9;575;2495;43,6;667;2806;27,3;7011;30918;12,3;14939;62830;6,8;26297;111763;7,1;31474;142041;6,7;178955;757863;4;314233;1390130;3,5;1;1322,9;5;211,6;171;7,7;204;6,4;2510;1,3;5357;1,6;11380;3,6;17053;11,3;64482;1,6;402642;2,3;QJ 740 0867;;
20200100;MARDI   ;15/12/2020;1;15/04/2021;21;9;35;13;29;2;1;-9-13-21-29-35-;-1-2-;0;0;0;0;7;81129,1;1;11;12066,2;3;21;1968,6;196;783;97,2;286;1283;62,7;392;1907;29,6;3692;18232;15,5;7601;33176;9,5;16989;76794;7,6;18441;92101;7,7;98775;441028;5;219416;1008542;3,5;0;0;3;589,8;73;13,4;111;8,8;1381;1,7;2893;2,2;6896;4,4;11052;12,9;37738;2,1;285839;2,5;AA 954 3153;;
20200099;VENDREDI;11/12/2020;13;11/04/2021;41;13;24;9;6;3;12;-6-9-13-24-41-;-3-12-;1;1;200000000;3;12;2364169,1;5;17;22819,6;20;73;1655,2;574;2271;98;957;3764;62,5;1373;5278;31,3;12455;50834;16,2;24341;91723;10;58141;219032;7,8;62053;258453;8;314250;1224812;5,3;753910;2892569;3,6;1;3052;8;305,2;230;13,2;349;8,7;4577;1,6;8495;2,4;22740;4,2;36831;12;109852;2,2;850017;2,6;OR 273 6030;;
20200098;MARDI   ;08/12/2020;12;08/04/2021;1;46;21;4;24;2;12;-1-4-21-24-46-;-2-12-;0;0;0;2;4;5684144,4;4;16;19431,3;18;65;1489,8;347;1319;135,2;703;2616;72;815;3106;42,6;9825;38177;17,3;14866;58844;12,5;36647;142857;9,6;52688;203482;8,1;222926;874394;6;549225;2132408;3,9;1;2464;7;281,6;127;19,4;236;10,4;3510;1,7;5197;3,1;19157;4;31567;11,3;78502;2,5;692981;2,5;UF 576 9619;;
20200097;VENDREDI;04/12/2020;11;04/04/2021;14;38;20;27;34;1;11;-14-20-27-34-38-;-1-11-;0;0;0;4;6;1385679,2;8;26;15425,5;20;76;1643,7;499;1747;131,7;917;3422;71;1292;4703;36,3;13455;50925;16,7;21149;77496;12,3;56440;204601;8,6;71306;271544;7,9;300626;1107720;6,1;778710;2840869;3,8;3;1103,8;6;441,5;178;18,6;301;11;4608;1,7;7046;3,1;24459;4,2;41614;11,6;101950;2,6;895540;2,6;DN 528 1278;;
20200096;MARDI   ;01/12/2020;10;01/04/2021;29;49;20;14;47;12;4;-14-20-29-47-49-;-4-12-;0;0;0;0;3;328905,6;1;6;38435,3;10;53;1355,2;144;821;161,1;319;1848;75,6;378;1967;49,9;4698;26355;18,6;7382;39794;13,7;18544;97165;10,5;26020;143597;8,6;115063;606731;6,4;291381;1502470;4,1;0;0;3;833,1;46;30,1;122;11,3;1733;2;2620;3,5;9557;4,5;15848;12,7;40468;2,8;382566;2,6;FV 079 1121;;
20200095;VENDREDI;27/11/2020;9;28/03/2021;8;14;16;5;2;9;8;-2-5-8-14-16-;-8-9-;0;0;0;1;3;391023,1;5;28;9791,6;24;90;948,8;583;2157;72,9;632;2979;55,8;1170;4312;27,1;8245;40603;14,3;18091;77208;8,4;35174;153979;7,8;37932;196484;7,4;208511;976295;4,7;426947;1999670;3,7;1;1673,4;8;167,3;189;8,8;213;7,8;2870;1,4;6080;1,8;13218;3,9;20020;12,2;70405;1,9;483025;2,5;VG 924 9237;;
20200094;MARDI   ;24/11/2020;8;25/03/2021;50;33;38;42;25;12;8;-25-33-38-42-50-;-8-12-;0;0;0;1;5;176840,4;4;12;17221;7;40;1609,1;151;830;142,8;319;1615;77,6;416;2012;43,7;4485;23825;18,4;7044;37825;12,9;17269;90012;10,1;23507;125229;8,8;103129;552652;6,3;252717;1321424;4,2;0;0;2;1151;62;20,6;92;13,9;1574;2;2406;3,5;8363;4,8;14727;12,6;36176;2,9;361397;2,5;SP 913 9425;;
20200093;VENDREDI;20/11/2020;Super Jackpot et tirages suivants;20/01/2021;28;50;48;39;29;5;7;-28-29-39-48-50-;-5-7-;0;0;0;2;6;209127,7;2;7;41894,2;6;61;1497,4;225;1144;147;640;3110;57,1;553;2605;47,9;10992;49635;12,5;11040;53181;13,1;23420;113770;11,4;70409;298808;5,2;181677;842595;5,8;369721;1730636;4,6;0;0;0;0;86;66,2;228;8,9;3678;1,3;3777;3,6;23189;2,7;44279;6,7;62049;2,7;682220;2,1;FT 835 8023;;
20200092;MARDI   ;17/11/2020;6;17/01/2021;30;25;44;19;16;6;2;-16-19-25-30-44-;-2-6-;0;0;0;1;1;609799,2;0;4;35630;16;46;965;147;750;109;362;1896;45,5;306;1576;38,5;5462;26592;11,4;6556;32885;10,3;13607;70609;8,9;27954;135999;5,6;93962;464581;5,1;192599;982134;3,9;0;0;8;202,1;48;18,7;113;7,9;1927;1,1;2285;2,6;9695;2,9;15529;8,4;33277;2,2;271015;2,4;DQ 513 0923;;
20200091;VENDREDI;13/11/2020;5;13/01/2021;31;17;1;28;5;1;10;-1-5-17-28-31-;-1-10-;0;0;0;1;4;222454,1;8;26;7998,6;16;56;1156,7;395;1328;89,8;589;2073;60,8;925;3283;26,9;7409;27330;16,2;14440;50710;9,7;34975;125599;7,3;33783;133357;8,3;172944;644710;5,4;432727;1633896;3,4;0;0;5;565,6;134;11,7;183;8,5;2543;1,5;4873;2,1;11664;4,2;17174;13,3;58235;2,2;395681;2,8;AX 115 7025;;
20200090;MARDI   ;10/11/2020;4;10/01/2021;19;3;38;32;29;12;5;-3-19-29-32-38-;-5-12-;0;0;0;0;2;279894,1;0;3;43610,5;3;21;1940,5;87;529;141,9;188;1084;73,2;272;1360;41;2534;15129;18,4;4578;26244;11,8;11795;62688;9,2;13810;79417;8,8;68965;381713;5,7;180414;927880;3,8;0;0;0;0;24;95,7;77;10,6;985;2;1609;3,4;5343;4,8;8972;13,3;25271;2,6;220804;2,7;IB 051 3569;;
20200089;VENDREDI;06/11/2020;3;06/01/2021;12;37;7;50;40;1;2;-7-12-37-40-50-;-1-2-;0;0;0;0;2;347604,2;0;6;27080,2;8;41;1234,3;140;725;128,5;244;1336;73,7;246;1488;46,5;3830;21182;16,3;6030;32150;12;13033;72026;9,9;20868;112945;7,7;94502;484902;5,6;205321;1091274;4;0;0;2;899,4;54;18,5;93;10,7;1305;1,9;2149;3,1;7245;4,3;11418;12,7;33638;2,4;299201;2,4;LB 981 4400;;
20200088;MARDI   ;03/11/2020;2;03/01/2021;5;7;18;20;30;7;6;-5-7-18-20-30-;-6-7-;0;0;0;2;7;70929,1;4;14;8288,6;7;43;840,5;273;1128;59;387;1664;42,2;450;1939;25,5;4548;21016;11,7;9256;39142;7;14873;69786;7,3;19898;99060;6,2;102303;470113;4,1;172514;869851;3,6;0;0;4;325,4;93;7,7;144;5;1631;1,1;3344;1,4;7195;3,1;9943;10,6;37039;1,6;225500;2,3;SB 380 8153;;
20200087;VENDREDI;30/10/2020;1;30/12/2020;21;16;20;12;28;9;3;-12-16-20-21-28-;-3-9-;0;0;0;0;4;163187;2;8;19069,7;10;54;879,9;255;1047;83,6;635;2536;36,4;494;2083;31,2;7688;33733;9,6;9213;41198;8,8;18627;83988;8;34772;165331;4,9;114267;541770;4,7;230929;1105289;3,7;0;0;3;568;77;12,2;216;4,3;2727;0,8;3214;1,9;12193;2,4;17994;7,6;39495;1,9;274932;2,5;DK 004 2337;;
20200086;MARDI   ;27/10/2020;7;27/12/2020;13;15;28;44;32;12;3;-13-15-28-32-44-;-3-12-;0;1;87757466;1;4;152128,9;1;9;15802,2;2;24;1845,7;149;735;111;225;1152;74,8;325;1869;32,4;3090;17011;17,8;5677;30567;11;14613;76077;8,2;15228;87237;8,7;79290;421362;5,6;202029;1050009;3,6;1;860;0;0;48;32,2;76;11,3;1197;1,7;2007;2,8;5811;4,6;9108;13,7;28488;2,4;231716;2,6;QA 581 7004;;
20200085;VENDREDI;23/10/2020;6;23/12/2020;19;23;10;21;15;3;12;-10-15-19-21-23-;-3-12-;0;0;0;1;3;261553,3;6;26;7053,3;4;31;1842,6;304;1410;74,6;292;1612;69;855;3375;23,1;4271;22625;17,2;10719;49699;8,7;27543;124813;6,5;19732;110757;8,8;126094;622490;4,9;324275;1551438;3,2;0;0;3;664,5;109;10,1;117;9,4;1533;1,8;3577;2;7301;4,7;10991;14,7;43327;2,1;284222;2,8;KC 160 2843;;
20200084;MARDI   ;20/10/2020;5;20/12/2020;15;5;42;37;6;4;3;-5-6-15-37-42-;-3-4-;0;0;0;1;3;189400,6;3;7;18971,1;3;23;1798,4;110;586;130;225;1151;69,9;230;1286;44;3375;18004;15,7;5359;28060;11,2;10998;58880;9,9;18169;97757;7,2;82769;426910;5,2;169420;878501;4,1;0;0;2;735,3;36;22,6;65;12,5;1185;1,7;1843;2,9;6489;3,9;10325;11,5;28898;2,3;254502;2,3;MW 147 9033;;
20200083;VENDREDI;16/10/2020;4;16/12/2020;15;40;38;33;50;6;3;-15-33-38-40-50-;-3-6-;0;0;0;1;1;737995,3;0;5;34496,3;5;50;1074,4;122;691;143,2;316;1693;61,7;257;1440;51;5351;26653;13,7;5536;31378;13;12004;67950;11,2;34606;157351;5,8;90154;486562;5,9;187505;1029066;4,5;1;1089,1;1;871,3;38;28,6;106;10,2;1824;1,4;1922;3,7;11627;2,9;22917;6,9;31330;2,8;360338;2,1;RV 734 1637;;
20200082;MARDI   ;13/10/2020;3;13/12/2020;5;41;46;38;14;10;1;-5-14-38-41-46-;-1-10-;0;0;0;0;1;522745,9;0;1;122174,3;1;19;2002,8;90;410;170,9;193;949;78;205;1067;48,8;2594;12725;20,4;3973;19911;14,5;9928;51243;10,5;14613;72442;9;60077;296170;6,9;155654;772207;4,3;0;0;0;0;30;77;68;12,1;977;2,1;1481;3,7;5345;4,8;9607;12,5;22030;3;226075;2,6;CV 058 7277;;
20200081;VENDREDI;09/10/2020;2;09/12/2020;15;11;35;50;41;8;5;-11-15-35-41-50-;-5-8-;0;0;0;0;2;347164,3;0;3;54092;2;44;1148,7;97;677;137,5;370;1993;49,3;260;1365;50,6;6064;31728;10,8;5685;31487;12,2;12002;62584;11,4;36411;180330;4,8;91006;477696;5,7;192059;969596;4,5;0;0;1;1936,9;43;25;132;8,1;2001;1,3;1992;3,6;12200;2,7;21643;7,2;31557;2,8;333609;2,3;KQ 131 6639;;
20200080;MARDI   ;06/10/2020;1;06/12/2020;41;36;4;21;47;11;9;-4-21-36-41-47-;-9-11-;0;0;0;0;3;165112,6;1;5;23153,7;2;16;2253,6;61;395;168,1;159;887;79,1;171;943;52,3;2347;13056;18,8;3349;19244;14,2;7959;43992;11,6;13176;73158;8,4;54207;295086;6,6;132587;686274;4,5;0;0;1;1402,8;22;35,4;60;12,9;879;2,2;1219;4,2;5098;4,8;9236;12,3;20083;3,2;226457;2,5;AK 982 0660;;
20200079;VENDREDI;02/10/2020;2;02/12/2020;15;45;12;6;40;9;3;-6-12-15-40-45-;-3-9-;1;1;30627859;7;8;88921,7;3;8;20782,4;6;48;1078,8;171;762;125,1;489;2195;45,9;298;1502;47,1;7218;32321;10,9;7362;34706;11,3;15359;73110;10;36650;169534;5,2;111724;524166;5,3;231569;1086594;4,1;7;155,9;3;291;62;17,6;151;7,2;2559;1;2509;2,9;12405;2,7;21149;7,5;38844;2,3;329183;2,4;DO 142 6191;;
20200078;MARDI   ;29/09/2020;1;29/11/2020;16;14;4;44;41;11;12;-4-14-16-41-44-;-11-12-;0;0;0;0;1;511878,3;0;6;19939;5;16;2328,9;81;450;152,5;133;857;84,6;253;1430;35,6;2019;11989;21,2;3468;19701;14,4;11716;59701;8,8;11140;64119;10;52294;278746;7,2;174069;862108;3,7;0;0;1;1420,1;27;29,2;51;15,4;783;2,5;1330;3,9;4295;5,7;7371;15,6;19893;3,2;184849;3,1;LH 000 7642;;
20200077;VENDREDI;25/09/2020;Super Jackpot et tirages suivants;25/11/2020;34;45;19;23;37;1;7;-19-23-34-37-45-;-1-7-;0;1;130000000;0;5;247047,8;5;25;11547,8;16;78;1152,8;374;1590;104,1;812;3162;55,3;801;3694;33,3;10810;44420;13,8;14416;63635;10,7;30469;142425;8,9;59230;237240;6,5;195280;867562;5,6;412900;1921549;4;0;0;5;689,5;125;15,3;222;8,6;3482;1,3;4561;2,8;19268;3,1;34308;8,1;63749;2,4;601772;2,3;GB 600 8763;;
20200076;MARDI   ;22/09/2020;6;22/11/2020;28;39;25;40;16;1;6;-16-25-28-39-40-;-1-6-;0;0;0;1;5;123979;0;3;48293,2;7;21;2148,8;110;600;138,5;217;1285;68,3;234;1443;42,7;3967;20023;15,4;5224;27225;12,6;12008;64322;9,9;21562;107403;7,2;78996;404454;6;179553;944456;4,1;0;0;3;538,9;41;21,9;81;11;1331;1,6;1808;3,3;7167;3,9;12753;10,2;27602;2,6;269829;2,4;AM 862 6424;;
